UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
B1APG3,264,30.497915000000003,11,11
H7C2S8,264,30.847345000000008,14,14
A2AB27,264,31.007714999999997,14,14
E9PSD0,264,30.148705000000003,14,14
E9PB61,264,27.557484999999993,15,15
K7EJP6,264,29.694284999999997,11,11
E7ESS3,264,27.971955,7,7
H7C5K1,264,29.644055,17,17
M0R1K4,264,30.372415,13,13
C9J9K3,264,29.505364999999998,13,13
F2Z2T2,264,30.032155,10,10
H0YMS0,264,29.161445,4,4
Q96B60,264,28.841074999999996,11,11
F8W895,264,29.46492500000001,15,15
C9JIN6,264,29.801284999999996,8,8
H7C3G0,264,30.05063500000001,15,15
B4DIZ1,264,30.476095,17,17
H3BMZ9,264,29.330434999999998,14,14
H0YDQ4,264,29.414085,8,8
H7C3I4,264,29.465704999999996,12,12
H3BRH5,264,29.577734999999993,13,13
H0Y406,264,29.880365000000005,11,11
G3V1T0,263,30.906839999999995,13,13
F5GWS8,263,29.39127,17,17
H7C3N0,263,29.216140000000006,12,12
H7BXZ1,263,29.109009999999994,15,15
H3BNZ4,263,25.92929,3,3
F5H1N5,263,28.02922,14,14
F5H1Q2,263,29.681070000000002,6,6
K7EM57,263,28.956860000000002,10,10
H7C072,263,30.310489999999998,13,13
H0YKU5,263,30.909719999999993,11,11
J3QQM1,263,29.346789999999995,16,16
H3BUY5,263,28.74514,18,18
B7Z1U0,263,29.484950000000005,14,14
Q5QPM7,263,28.956519999999998,11,11
Q5T0R9,263,28.691530000000007,13,13
E9PF74,263,29.21665,19,19
F8W031,263,29.22389,17,17
B4DEK6,263,29.33404,12,12
F8WCL7,263,29.26213,12,12
K7ELV2,263,29.541230000000002,18,18
J3KSD8,263,30.36278,15,15
H0YJ17,263,30.056910000000006,12,12
Q5W006,263,29.811830000000004,8,8
Q5SX87,263,29.855999999999995,15,15
F5H7W8,263,28.637389999999993,13,13
C9JKK0,263,28.019710000000007,15,15
E9PN18,263,28.74263,15,15
H7BYZ9,263,29.749979999999997,15,15
F8VZY7,263,28.56537,7,7
B4DWJ3,263,29.171829999999996,13,13
F8VSK4,263,29.72771,13,13
K7EL20,263,29.37979,16,16
H7C4W1,263,29.070630000000005,12,12
B1AR60,263,28.47845,9,9
K7EPR3,263,27.405769999999997,7,7
E9PIE4,263,28.662249999999993,11,11
E9PMU5,263,30.20064,4,4
A9UJP8,263,29.022660000000005,16,16
C9JDU9,263,29.163439999999994,14,14
E9PID4,263,27.584650000000007,12,12
M0QXX4,263,29.18789,9,9
E9PNE4,263,28.314610000000002,6,6
H7BZG4,263,28.863039999999994,13,13
E9PL38,263,29.754920000000006,17,17
E9PCX2,263,29.44487,14,14
B4DHZ5,263,29.35451999999999,13,13
H0Y4T4,263,29.05014,15,15
B4E2X2,263,28.35921,16,16
F5H6Q8,263,29.688860000000002,7,7
A6PVN9,263,30.158420000000007,12,12
A3KFL4,263,29.407849999999993,12,12
H0YL66,263,30.033379999999998,18,18
G5E9R9,263,28.857520000000005,12,12
J3KNB3,263,30.175009999999997,16,16
H0YML8,263,27.19424,6,6
F5GZD3,263,29.39735,10,10
F5GXW0,263,29.328439999999997,15,15
G3V3M6,263,29.189789999999995,12,12
I3L1P5,263,30.003849999999993,17,17
K7EQS2,263,29.163260000000008,11,11
M0QXP1,262,26.680984999999993,10,10
M0R0E3,262,28.046354999999995,10,10
H0YB26,262,29.445265,10,10
H0Y6T6,262,29.569364999999998,12,12
D6RA06,262,29.416604999999997,13,13
F8W871,262,28.957335,13,13
G3V3A1,262,29.151905,8,8
H0YCR5,262,27.845284999999986,10,10
B7Z367,262,29.267174999999995,13,13
F5H5C8,262,28.779454999999995,6,6
A2A437,262,27.951904999999996,14,14
E9PNW7,262,28.998345,12,12
F1T0B5,262,30.428974999999998,14,14
D6RFI3,262,28.797174999999996,10,10
H0YM01,262,28.38116499999999,10,10
C9JXJ4,262,28.060174999999997,10,10
H7BYQ7,262,28.977214999999998,16,16
U3KQ96,262,28.640224999999997,8,8
F8VR27,262,28.437235,7,7
B4DPY5,262,29.423164999999994,13,13
Q4TT42,262,29.216885,13,13
K7EIH8,262,29.783734999999993,21,21
E9PJS0,262,27.551155,9,9
E9PH27,262,29.272135000000002,13,13
I3L1Q3,262,28.807425000000002,10,10
Q96F92,262,28.965555000000002,10,10
J3QS10,262,29.719514999999994,11,11
D9N160,262,30.049174999999995,11,11
J3KT43,262,28.855595,12,12
B7Z4J9,262,29.878015,14,14
D6RDV6,262,29.884125,14,14
G3V3C1,262,28.448134999999997,10,10
H0YJY2,262,30.275295,14,14
E9PI41,262,28.413085000000006,10,10
C9J683,262,27.003484999999998,6,6
H7C1Z7,262,29.199905,12,12
H0YDY3,262,29.336724999999998,16,16
Q5T1P5,262,30.126374999999992,12,12
C9JEH7,262,29.383404999999993,16,16
Q9BV43,262,30.123824999999997,15,15
B3KR12,262,29.71226499999999,7,7
H0YDK2,262,30.167905000000008,11,11
H3BUP5,262,27.942745,10,10
F5H777,262,30.484785000000006,10,9
M0R1F0,262,28.661885,11,11
B4DVV5,262,29.972915,13,13
G3V4W0,262,28.915994999999995,15,15
B1AKM6,262,30.257915,16,16
E9PMI0,262,29.58444499999999,9,9
C9J480,262,29.853515,16,16
K7EPL2,262,29.385324999999998,16,16
B1ALD2,262,29.592554999999994,17,17
H0YAG8,262,27.546894999999992,10,10
C9J6E1,262,29.375365,9,9
E9PKW4,262,29.058705000000003,14,14
B4E318,262,29.797284999999995,16,16
C9J315,262,29.579645000000006,10,10
F5H8H3,262,29.721585,11,11
F5H248,262,28.966074999999996,16,16
F6U341,262,27.878875,11,11
E9PC53,262,29.123935000000007,11,11
F5H7D9,262,28.623404999999998,15,15
Q96NP5,262,29.058055,11,11
H0YJC0,262,29.650875,12,12
H3BN59,261,28.98194999999999,13,13
H0Y8G5,261,29.724229999999995,12,12
H0YAE7,261,29.852549999999997,13,13
H3BUJ5,261,28.84222,18,18
E9PK01,261,28.820980000000002,15,15
F5GWA7,261,29.226339999999997,15,15
D6RBJ8,261,29.82416999999999,16,16
E5RHC5,261,29.12832,11,11
K7EKH9,261,29.80934999999999,18,18
Q8IY13,261,28.03757,16,16
E9PLR9,261,27.88657,8,8
H7C5K4,261,30.553879999999992,15,15
B4DFY4,261,30.336919999999992,11,11
K7EMF0,261,27.734989999999996,12,12
B1AL06,261,28.675430000000002,12,12
H7C3M2,261,29.638550000000002,12,12
A6NES3,261,29.99379999999999,9,9
F5H0T7,261,28.04593,7,7
E7EU94,261,28.915479999999988,11,11
E9PNL3,261,27.67664,5,5
E7EMA0,261,30.124129999999997,7,7
E9PRE2,261,29.22884999999999,13,13
H3BRK1,261,29.404460000000007,16,16
F8VVQ3,261,29.92914,14,14
D6RB95,261,27.997979999999995,6,6
E5RHI2,261,28.80308999999999,17,17
B4DHW1,261,28.4321,12,12
H0YDE6,261,29.716210000000007,17,17
H0YDR7,261,29.58927,6,6
I3L4H9,261,30.17818,12,12
A2AAZ6,261,30.109119999999997,12,12
H0YEX9,261,29.130009999999995,10,10
H0Y6C3,261,27.138080000000002,13,13
E9PMK8,261,28.781620000000004,12,12
E7ENS2,261,28.715639999999993,11,11
H7C3X7,261,28.68403,12,12
C7C5T6,261,27.773249999999997,6,6
D6RGV2,261,29.93601999999999,11,11
H0YF29,261,28.59678,15,15
B7Z285,261,29.491679999999995,14,14
G3V2N5,261,29.579010000000004,17,17
F8VZ52,261,28.987959999999994,19,19
H0YGX5,261,29.424470000000003,8,8
H0YL22,261,30.041899999999995,17,17
C9JJ25,261,29.17252999999999,15,15
S4R3N1,261,29.73657,15,15
B4DJK3,261,27.57839,12,12
H7C0U4,261,29.739579999999997,15,15
B7Z860,261,28.34771,12,12
Q5Y7D6,261,29.790869999999995,15,15
J3KPJ1,261,31.00667,8,8
C9JG08,261,29.963919999999998,11,11
F8VP50,261,28.48265000000001,15,15
E7EQ64,261,28.122649999999993,8,8
H7C2X8,261,28.16026,10,10
D6RIS5,260,28.745945,14,14
C9JC74,260,29.269834999999993,13,13
J3QRK1,260,29.797804999999993,14,14
I3L0S1,260,28.748605000000005,13,13
Q5H9P2,260,29.70161499999999,8,8
H3BQD9,260,29.164495000000002,12,12
A6NN42,260,30.747184999999998,7,7
M0QXL3,260,28.575484999999993,13,13
G3V328,260,30.01343499999999,13,13
E9PPZ9,260,28.15111499999999,9,9
R4GNF4,260,27.856984999999995,14,14
E9PN50,260,28.980125,13,13
B4DZ39,260,29.342505,13,13
Q5U0Q6,260,29.109164999999994,14,14
M0QYP8,260,28.721494999999997,14,14
B4DYP2,260,28.366305,10,10
R4GND3,260,29.652634999999997,8,8
I3L1W9,260,28.657384999999994,12,12
B1APM4,260,29.892314999999996,11,11
D6RBL5,260,29.337014999999994,18,18
B1AK85,260,29.264774999999986,13,13
C9JRN9,260,27.808285000000005,11,11
K7ELU1,260,30.906764999999993,13,13
Q7Z5K3,260,29.57264499999999,12,12
Q9UG54,260,28.869905,16,16
F8WF69,260,27.817774999999987,9,9
A8MYQ9,260,29.200355,16,16
K7EL02,260,29.237875,10,10
B1AK87,260,29.294985,15,15
Q5TDE8,260,29.190244999999997,12,12
H7C071,260,28.627325,13,13
E7EP46,260,27.954244999999997,14,14
M0QXB5,260,28.444124999999993,15,15
E9PJH7,260,27.71500499999999,14,14
H0Y6V4,260,30.333815,11,11
U3KPY3,260,25.708754999999996,6,6
U3KQG1,260,27.716644999999996,10,10
B0S8I6,260,30.693365,10,10
E7EQK1,260,29.380804999999995,12,12
Q5JUB9,260,30.16899499999999,9,9
F6R8P8,260,28.493654999999993,13,13
H3BP25,260,27.962195,8,8
M0R2W4,260,29.352484999999994,17,17
H0YA76,260,29.075854999999997,14,14
E7EUT5,260,27.870575,13,13
Q5T3I3,260,28.337374999999994,13,13
E9PDK6,260,29.228884999999995,13,13
B7Z3X2,260,28.815984999999994,7,7
E2QRJ3,260,27.521085,4,4
Q5T0I0,260,28.953564999999994,9,9
H7C334,260,29.073805,15,15
D6RE16,260,29.28414499999999,13,13
B4DPY6,260,29.742035000000005,14,14
E9PD43,260,30.063575000000004,11,11
K7EJ20,260,28.42255500000001,18,18
C9JWG6,260,29.203554999999994,12,12
H0YM08,260,28.168814999999995,11,11
H0Y523,260,28.217984999999995,13,13
I3L120,260,28.911155,9,9
K7ERG9,260,27.862524999999994,10,10
H0YAZ9,260,29.730774999999994,14,14
B4DQL3,260,27.784544999999998,1,1
F5GYI2,260,28.785704999999997,11,11
B7Z588,260,28.673664999999993,11,11
H7C1L2,259,28.6338,9,9
B4DFI9,259,29.28674,11,11
K7EJS5,259,28.524289999999997,12,12
M0QX44,259,28.19912,11,11
C9JY26,259,28.915059999999993,15,15
K7EMM6,259,28.974199999999993,14,14
C9J710,259,30.69263,16,16
B8ZZF7,259,30.652929999999998,17,17
H0Y7L7,259,29.32079,16,16
A8MZI2,259,28.495310000000003,15,15
D6RDN9,259,29.389400000000006,14,14
E9PPU7,259,29.991830000000007,8,8
B0AZP7,259,28.340760000000007,10,10
Q5TDE7,259,29.304339999999986,11,11
F5H5Y2,259,29.420240000000003,8,8
I3L4X7,259,29.33427,8,8
R4GN28,259,27.828779999999995,9,9
F6X9W3,259,27.59658,11,11
Q4V308,259,30.196779999999997,17,17
H7C3T5,259,28.591850000000004,13,13
J3KN82,259,29.29976,18,18
H7C3E1,259,28.78563000000001,11,11
K7ER80,259,26.67137,11,11
C9IYT0,259,29.835349999999988,16,16
F5H3G3,259,29.75562,9,9
K7EP36,259,28.286779999999997,12,12
H0YC65,259,27.881280000000004,11,11
G3V5H9,259,29.042129999999993,17,17
J3KPP1,259,29.5642,11,11
F8W7W4,259,28.86282999999999,13,13
F5H4P3,259,28.408069999999995,10,10
M0R1U5,259,28.71198,13,13
B4DK44,259,29.453079999999993,16,16
K7EL42,259,29.95686,14,14
C9JC07,259,28.077900000000003,5,5
F8W8B5,259,28.677310000000002,12,12
E9PJ68,259,28.43650999999999,9,9
M0QZ63,259,28.128759999999993,8,8
E9PQR0,259,28.439499999999995,15,15
Q6TCH8,259,29.787219999999998,14,14
D6REB0,259,30.83252000000001,16,16
F5H1Q5,259,29.876970000000007,14,14
E7EQH3,259,29.452640000000002,9,9
H7C398,259,28.624740000000003,13,13
B2RXK5,259,28.74174999999999,10,10
H0Y940,259,27.789079999999995,12,12
B4DKR0,259,29.233319999999996,14,14
U3KQ13,259,28.658710000000003,11,11
H0Y4W3,259,30.179000000000006,11,11
H7BYR5,259,29.96091000000001,11,11
E9PNN7,259,27.394699999999997,8,8
H0Y627,259,28.604560000000003,12,12
F5H0W7,259,29.853099999999994,12,12
E9PSI3,259,30.034059999999993,11,11
E9PGX5,259,29.253960000000003,12,12
C9J9N2,259,29.637600000000003,9,9
H0YIL9,259,30.089679999999998,11,11
C9JKT2,259,29.105259999999998,12,12
G8JLK1,259,29.36887,18,18
J9JIH8,259,28.95556000000001,7,7
E7ESB4,259,28.595180000000006,11,11
F5H4E4,259,28.96395,11,11
H0Y4R8,259,30.729080000000007,17,17
H0YCQ6,259,29.415390000000002,9,9
B4DX36,259,28.84612,12,12
H0Y635,259,28.704070000000005,12,12
M0QX61,258,27.913205,10,10
E7EVN3,258,30.38984500000001,12,12
F6VEM6,258,27.495475,11,11
M0R2A2,258,29.37107500000001,17,17
E5RI36,258,28.138105,13,13
H0YCG2,258,28.263765000000003,11,11
H7C3A2,258,30.060685000000003,13,13
H0YAE5,258,27.358575000000005,16,16
D6RBS1,258,29.20071500000001,14,14
B7ZBR1,258,28.815125,10,10
B5MDQ4,258,29.139645,14,14
B5MCZ6,258,29.383445,10,10
B5MCZ0,258,28.974794999999997,10,10
C9JU10,258,28.658944999999996,13,13
C9J818,258,29.39967499999999,11,11
H0YCI3,258,28.595575000000007,12,12
Q5TBN9,258,29.028795000000002,10,10
J3QRH5,258,28.266885,5,5
H7C1G2,258,29.266804999999998,14,14
H7BZ97,258,29.738954999999997,14,14
H7C4G8,258,30.111305000000005,13,13
H0YJP1,258,29.962154999999996,10,10
I3L248,258,28.499374999999997,14,14
F8W9Y0,258,29.635864999999995,12,12
H3BPQ4,258,27.912584999999996,16,16
I3L0Q8,258,27.477135,18,18
H0Y8I1,258,28.117775000000005,12,12
B7Z8E3,258,29.624865000000003,9,9
H0Y5H2,258,29.036395000000002,11,11
Q5Y8C7,258,29.46611500000001,9,9
G3V1Q1,258,28.425294999999995,6,6
A8MTF8,258,28.282045000000004,15,15
M0QXL1,258,28.459194999999998,11,11
H0Y4N5,258,29.213334999999997,15,15
K7EP14,258,28.251054999999997,12,12
H7BZA3,258,29.979835000000005,11,11
F5GYA2,258,28.538595000000004,11,11
Q9H617,258,29.231165000000004,7,7
F5H1D4,258,28.383365,17,17
F5H8E7,258,29.337434999999996,15,15
H7C0E2,258,29.480434999999996,15,15
J3KNR3,258,29.42557500000001,9,9
F6RFB3,258,26.423555000000004,6,6
E9PM00,258,29.188705,11,11
F5GWD3,258,28.910364999999995,13,13
H7BZV5,258,28.930805000000003,18,18
B4DTN4,258,27.601744999999998,12,12
A6NK28,258,29.232684999999993,12,12
H0Y3M4,258,28.531985000000006,10,10
Q5QP40,258,29.771715,9,9
D3DWK9,258,29.852125000000004,17,17
H0YGT5,258,28.893105,9,9
E5RFY0,258,27.776235000000007,9,9
K7ESP1,258,29.336135,19,19
H7C3Z6,258,31.124015000000004,15,15
H0YCA5,258,28.570605,14,14
S4R349,258,26.755355,11,11
C9IYM5,258,28.290385,4,4
C9J8K7,258,28.908095,16,16
G3V3R1,258,28.977694999999997,11,11
Q5JP22,258,28.44150500000001,13,13
H0Y999,258,30.071514999999998,14,14
F5H540,258,29.138224999999995,14,14
F8WCY7,258,27.258405,13,13
K7EJR3,258,28.899225,15,15
Q5LJB0,258,29.115705,15,15
B3KSE2,258,28.907715,12,12
E5RK12,258,27.669135000000004,6,6
H7C268,258,29.10541499999999,11,11
I3L0D6,258,28.302865,11,11
E9PM35,258,29.239395000000002,13,13
Q5T5N3,257,29.150459999999995,11,11
E9PI68,257,28.502560000000003,15,15
Q3KNR5,257,28.050990000000002,15,15
E7EW15,257,27.826249999999998,11,11
H3BMS0,257,27.430860000000003,13,13
I3NI20,257,27.60504,16,16
D3YTE6,257,27.199109999999994,11,11
A7UKY0,257,28.774529999999995,9,9
Q4VXN0,257,29.528229999999994,13,13
B7Z4U2,257,28.060959999999994,8,8
C9JQR6,257,28.572509999999998,14,14
H0Y7E5,257,28.077780000000004,13,13
H0YJS1,257,28.30247,15,15
K7EM62,257,29.30627000000001,10,10
J3KQ42,257,28.029659999999996,8,8
H7C1R0,257,28.962000000000003,12,12
D6RH17,257,26.530979999999996,10,10
F5GY67,257,29.32009,10,10
F5GWS2,257,28.084039999999998,4,4
J3KR00,257,27.885820000000002,1,1
H7C316,257,29.12599,17,17
G3V3J8,257,28.202099999999994,8,8
H7C3S3,257,28.821479999999994,17,17
C9JNI7,257,27.909989999999997,11,11
F5GWV0,257,28.17879,9,9
H3BUA0,257,28.388039999999997,12,12
H0Y679,257,28.989069999999998,7,7
B4DQH7,257,28.105809999999995,9,9
C9JXF9,257,27.671130000000005,13,13
E9PS99,257,29.63378999999999,15,15
E9PN70,257,28.81797999999999,13,13
H7C075,257,29.41185,12,12
H7C5T3,257,29.691789999999997,12,12
J3KT13,257,28.533139999999996,13,13
J3KSG7,257,28.249959999999994,13,13
F2Z2N5,257,28.13591,10,10
Q6LCR0,257,30.16673,15,15
F5H0I7,257,28.909029999999994,7,7
M0QZ13,257,29.745160000000002,10,10
H0Y7S5,257,27.94585,14,14
H7C1F6,257,27.44551,14,14
I3L4U4,257,30.313920000000003,15,15
J3QSA9,257,28.697069999999997,17,17
K7EMC9,257,27.550240000000002,7,7
H0Y554,257,29.611919999999994,15,15
C9JHC7,257,27.880419999999997,10,10
J3KTB5,257,29.081389999999995,17,17
C9JKD9,257,27.78204,13,13
Q5U4A5,257,28.77893999999999,13,13
D6RDN4,257,29.02305,15,15
E9PRL0,257,28.205039999999997,6,6
M0R003,257,28.220089999999992,8,8
G3V3E6,257,29.57113,12,12
D6RBW9,257,28.664059999999996,11,11
H7BY04,257,28.396710000000002,14,14
G3XAJ1,257,29.004319999999996,13,13
D6R9K8,257,27.355560000000004,14,14
Q5JXI8,257,29.1604,14,14
H0Y5M5,257,29.580560000000002,19,19
J3KQI1,257,27.70198,13,13
H7C3L9,257,29.17212,13,13
E9PCP8,257,29.193890000000003,14,14
K7EL45,257,28.334209999999995,13,13
M0R2K9,257,27.527409999999996,9,9
B7Z9J8,257,28.134059999999995,13,13
I3L439,256,28.737775,17,17
M0QZ23,256,28.484685000000002,15,15
H7C3X0,256,29.724774999999998,12,12
B3KRG5,256,28.019415,18,18
J3QKD1,256,29.42023499999999,12,12
J3QLP5,256,29.054044999999995,12,12
H0Y3U6,256,29.124175000000008,11,11
Q5T5M0,256,27.879775,8,8
H3BMH1,256,29.89659499999999,12,12
H7C3Q8,256,29.698584999999998,14,14
F8VW29,256,28.062275,11,11
E5KQS6,256,29.219845,13,13
E9PNU1,256,28.887805000000004,14,14
B4DDM3,256,28.505495,12,12
I3L3C7,256,28.751694999999998,9,9
R4GNJ6,256,29.023974999999997,12,12
H0YE34,256,26.758225,11,11
I3L417,256,28.157284999999998,13,13
F5GZA9,256,30.641205,11,11
F8W7H5,256,27.966524999999994,10,10
B9ZVM7,256,30.113554999999998,16,16
A7UKX8,256,28.729574999999993,9,9
Q2T9G2,256,28.479495,7,7
Q4TT38,256,30.045404999999995,13,13
F8W8H2,256,29.418364999999994,14,14
E9PS09,256,27.999645,7,7
C9J471,256,28.673854999999993,15,15
E9PCG9,256,29.012204999999998,13,13
J3QSG7,256,28.415264999999998,12,12
A9C4B8,256,28.598614999999995,9,9
A6NFB4,256,28.765245,14,14
E9PI86,256,28.195724999999996,13,13
B0AZV0,256,28.505724999999995,15,15
H0Y4J7,256,28.325345000000006,13,13
Q5TBI2,256,28.477575,11,11
Q5VVW0,256,27.790415000000003,9,9
H3BS45,256,29.79687499999999,14,14
A6NJC0,256,28.099714999999996,14,14
A8MZI9,256,27.775185,14,14
H3BRH0,256,28.985535,10,10
F8VRD4,256,29.10334499999999,16,16
K7EPF6,256,27.875124999999993,13,13
G3V2L1,256,26.965065,13,13
K7EKY9,256,28.318044999999994,11,11
H0Y721,256,28.564135000000007,10,10
Q5T8H6,256,28.831864999999993,11,11
H0YA65,256,28.707845,15,15
M0R1Y4,256,28.657675,8,8
J3QTA6,256,28.817275,12,12
K7EK45,256,27.223955,8,8
H0YN42,256,28.824324999999995,19,19
B7Z3D3,256,29.182985,6,6
E7EVY2,256,28.570195,13,13
F6WYE2,256,28.956764999999997,15,15
B7Z1P2,256,28.883654999999997,15,15
K7EMA9,256,28.265275,8,8
E9PD92,256,29.502404999999996,20,20
H3BVA8,256,29.148054999999996,12,12
H0YB79,256,28.816464999999994,14,14
M0R0Y2,256,29.162844999999983,16,16
D6RCD0,256,28.074064999999997,16,16
M0R268,256,28.388035000000002,9,9
Q6ZUQ1,256,27.193684999999995,12,12
Q5VV23,255,29.397,14,14
I3L2K0,255,29.021379999999994,13,13
E9PHH5,255,28.759869999999992,12,12
H7C0S2,255,29.145609999999998,17,17
E5RG15,255,27.891349999999992,7,7
H7BZ16,255,28.04659,12,12
C9J929,255,28.52164999999999,12,12
K7EJL0,255,28.348719999999997,13,13
H7C499,255,27.412779999999994,11,11
F5H0B3,255,27.096960000000003,13,13
Q4V300,255,29.264049999999994,12,12
H0Y5L2,255,28.289360000000006,16,16
D6R9R7,255,28.645309999999995,11,11
E9PFV0,255,28.842449999999992,14,14
M0QZJ2,255,29.135420000000003,14,14
E9PPX7,255,29.290229999999994,14,14
U3KPY4,255,28.796219999999998,12,12
D6RCF3,255,28.49054,10,10
B3KP81,255,28.09807,9,9
G5E9T8,255,29.08201,16,16
J3QSE5,255,29.386409999999994,13,13
O95205,255,28.140369999999997,10,10
Q3B7A4,255,27.435510000000004,13,13
Q5VYD6,255,28.77497,13,13
C9JL26,255,29.588739999999994,11,11
H7C152,255,26.975409999999997,11,11
B4DYI6,255,26.334419999999994,13,13
E5RGB1,255,28.71416,17,17
H3BUX9,255,27.01375,11,11
M0R0E9,255,27.63136,11,11
C9JFV8,255,29.722939999999998,12,12
H7C408,255,28.89286,13,13
H0YF46,255,28.3271,12,12
B4DKM5,255,27.478489999999997,13,13
H3BP07,255,29.255369999999992,14,14
C9JMH6,255,27.8228,11,11
B4DU82,255,28.81466,15,15
E9PJ36,255,28.40799,11,11
C9JTY6,255,28.254149999999985,17,17
D6RG18,255,29.548229999999993,15,15
B4DNL7,255,28.212250000000004,15,15
H0Y812,255,28.845710000000004,15,15
F8W9Y9,255,28.675189999999994,15,15
C9JFW7,255,27.25367,6,6
H0YA39,255,25.480790000000006,1,1
K7EQN7,255,28.832089999999994,12,12
H0YE05,255,28.92657999999999,12,12
Q5T209,255,28.095669999999995,11,11
K7EMB0,255,27.042209999999997,3,3
J3KNF4,255,27.0863,14,14
H0YLK1,255,28.44013,16,16
H0Y4S7,255,28.416270000000008,17,17
B7Z6A0,255,27.545170000000002,9,9
H0Y811,255,28.204669999999997,12,12
H7C2B3,255,28.77673,17,16
F8W9B4,255,28.846139999999995,18,18
E7EVU7,255,28.670719999999992,14,14
K7ERF3,255,27.687269999999998,15,15
Q5T857,255,29.021029999999996,14,14
E9PI91,255,27.721909999999994,10,10
E9PKU6,254,29.137744999999995,15,15
K7EPS3,254,27.972094999999996,17,17
B1ALG2,254,29.491675000000004,10,10
Q5VU11,254,28.111485000000002,14,14
J3QLV8,254,28.705245,12,12
M0QZP6,254,27.702004999999996,7,7
Q5T948,254,28.580364999999997,13,13
C9JQK2,254,28.652355000000004,12,12
G3V1E2,254,27.868264999999994,11,11
D6RAF4,254,28.619245000000003,16,16
H0Y8P7,254,29.493055000000002,6,6
F5GWN4,254,28.83051499999999,13,13
C9JE84,254,29.849595,10,10
H0Y4U3,254,28.357355000000013,7,7
H7C3M6,254,29.110515000000007,12,12
H3BUB6,254,28.648654999999998,9,9
I3L0Q1,254,27.301095,9,9
K7EKJ9,254,28.318334999999994,15,15
H3BPA7,254,28.013774999999995,12,12
F5GXF3,254,29.827954999999996,13,13
M0QX07,254,28.164215000000006,13,13
Q5TB53,254,29.937855000000003,13,13
C9JRT6,254,29.538935,12,12
B7Z8H2,254,28.891085,15,15
H0YFT8,254,28.76387500000001,12,12
C9JS55,254,26.811435,13,13
D6RG15,254,28.882585,16,16
Q6ZPB1,254,26.041465,4,4
F8W8E2,254,29.13416500000001,12,12
Q5TG80,254,28.295405,12,12
A4UHQ9,254,28.048105000000003,16,16
H3BPU8,254,27.855165000000003,12,12
E9PPI7,254,27.786324999999998,15,15
H0YCR8,254,28.333795,15,15
B0AZV2,254,28.753394999999998,9,9
Q5T7X0,254,29.160315000000004,12,12
F5H6V7,254,28.137005,11,11
Q9BVQ8,254,28.722854999999996,16,16
F5H4N9,254,27.925714999999997,12,12
F5H7Q6,254,28.223964999999996,12,12
Q5JRU8,254,28.376354999999997,11,11
D6RHJ0,254,27.801054999999995,10,10
M0R363,254,26.855274999999995,8,8
Q5JSC9,254,29.460445,11,11
C9JDR0,254,28.145995000000003,19,19
B4DYN6,254,26.743674999999996,2,2
H0YNX6,254,26.882545,15,15
B4E0C5,254,28.872985,12,12
D6RB73,254,28.291285,8,8
H7C270,254,28.505235000000003,9,9
H0YI55,254,27.124604999999995,12,12
D6RHI9,254,29.215244999999996,15,15
B4DZ91,254,26.900015,14,14
H3BNV2,253,28.493669999999998,11,11
B8ZZJ6,253,27.96998,12,12
Q5TG81,253,28.34446000000001,11,11
B0QY80,253,29.14778,12,12
B4E024,253,30.255050000000004,12,12
E9PMD7,253,28.897579999999994,16,16
K7EQZ1,253,28.651980000000005,12,12
H0YAZ0,253,27.99083,9,9
H0Y4Q3,253,26.906869999999998,11,11
B0QYT2,253,27.40919,11,11
E5RJH0,253,28.206210000000002,15,15
B4DWH9,253,28.17149,11,11
H0YN49,253,27.665460000000003,10,10
D6RID8,253,28.48349,17,17
F8WBJ7,253,28.095710000000008,9,9
B4DEY6,253,28.513299999999997,18,18
H7C0R3,253,28.564709999999998,16,16
E7EWN9,253,28.302699999999998,14,14
B4DU17,253,29.297429999999995,14,14
M0QYR4,253,27.246840000000002,8,8
E7ENU9,253,27.793129999999994,10,10
H0YJ52,253,27.66734,12,12
K7EPP7,253,28.703629999999997,18,18
E9PMS4,253,28.170270000000002,4,4
C9IYI1,253,26.75719,14,14
J3KTL2,253,28.32893,14,14
D6R9G1,253,28.501879999999996,15,15
A8MXR3,253,28.01524,10,10
B0QZK4,253,28.515040000000003,15,15
J3KRJ4,253,27.770660000000007,7,7
J3KQ22,253,26.439370000000004,12,12
Q5JWG0,253,27.28542,7,7
D6RHC7,253,29.356770000000004,14,14
H3BUI0,253,27.910270000000004,10,10
E7EW60,253,29.48007,14,14
G3V320,253,28.462080000000004,12,12
H0Y8E8,253,28.172939999999997,11,11
B4DPS5,253,27.543249999999993,16,16
M0QXT0,253,28.148339999999994,14,14
D6RB30,253,28.773619999999998,11,11
B1ANH2,253,27.57781,11,11
H7BZX1,253,27.548249999999996,15,15
B4DI34,253,28.87028,17,17
B7Z7Y2,253,27.34976,11,11
K7ES59,253,26.99078,10,10
B4DQ84,253,27.939949999999996,13,13
D6RA81,253,27.80654,3,3
A6NMT1,253,28.115620000000003,9,9
H0YI04,253,29.048840000000006,11,11
H0YE16,253,28.900800000000004,11,11
H7C004,253,28.5735,10,10
M0QZV4,253,29.30375,16,16
D6RJH2,253,28.566740000000006,11,11
F8W6E5,253,26.277049999999996,9,9
Q8IZ68,253,28.82295,11,11
J3QTB1,253,28.160539999999997,11,11
